,Area,Item,Year,hg/ha_yield,Avg Rainfall (mm),pesticides_tonnes,Avg Temperature (°C),State,Soil Type
4729,India,Sweet potatoes,2017,"11,600",1083,"69,282",27.31,West Bengal,"Sandy, Loamy"
4730,India,Sweet potatoes,2017,"11,600",1083,"69,282",25.82,West Bengal,"Sandy, Loamy"
4731,India,Wheat,2017,"31,500",1083,"69,282",26,Punjab,"Loamy, Sandy"
4732,India,Wheat,2017,"31,500",1083,"69,282",27.51,Punjab,"Loamy, Sandy"
4733,India,Wheat,2017,"31,500",1083,"69,282",25.98,Punjab,"Loamy, Sandy"
4734,India,Wheat,2017,"31,500",1083,"69,282",24.6,Punjab,"Loamy, Sandy"
4735,India,Wheat,2017,"31,500",1083,"69,282",25.46,Punjab,"Loamy, Sandy"
4736,India,Wheat,2017,"31,500",1083,"69,282",25.95,Uttar Pradesh,"Loamy, Sandy"
4737,India,Wheat,2017,"31,500",1083,"69,282",26.15,Uttar Pradesh,"Loamy, Sandy"
4738,India,Wheat,2017,"31,500",1083,"69,282",26.58,Uttar Pradesh,"Loamy, Sandy"
4739,India,Wheat,2017,"31,500",1083,"69,282",27.55,Uttar Pradesh,"Loamy, Sandy"
4740,India,Wheat,2017,"31,500",1083,"69,282",25.66,Uttar Pradesh,"Loamy, Sandy"
4741,India,Wheat,2017,"31,500",1083,"69,282",26.27,Uttar Pradesh,"Loamy, Sandy"
4742,India,Wheat,2017,"31,500",1083,"69,282",25.44,Uttar Pradesh,"Loamy, Sandy"
4743,India,Wheat,2017,"31,500",1083,"69,282",24.6,Uttar Pradesh,"Loamy, Sandy"
4744,India,Wheat,2017,"31,500",1083,"69,282",26.39,Uttar Pradesh,"Loamy, Sandy"
4745,India,Wheat,2017,"31,500",1083,"69,282",26.15,Uttar Pradesh,"Loamy, Sandy"
4746,India,Wheat,2017,"31,500",1083,"69,282",25.59,Uttar Pradesh,"Loamy, Sandy"
4747,India,Wheat,2017,"31,500",1083,"69,282",25.58,Haryana,"Loamy, Sandy"
4748,India,Wheat,2017,"31,500",1083,"69,282",27.23,Haryana,"Loamy, Sandy"
4749,India,Wheat,2017,"31,500",1083,"69,282",24.59,Haryana,"Loamy, Sandy"
4750,India,Wheat,2017,"31,500",1083,"69,282",27.31,Haryana,"Loamy, Sandy"
4751,India,Wheat,2017,"31,500",1083,"69,282",27.31,Haryana,"Loamy, Sandy"
4752,India,Wheat,2017,"31,500",1083,"69,282",25.82,Haryana,"Loamy, Sandy"
4753,India,Cassava,2018,"31,500",1083,"60,201",25.57,Kerala ,"Sandy,Loamy"
4754,India,Cassava,2018,"31,500",1083,"60,201",27.05,Kerala ,"Sandy,Loamy"
4755,India,Cassava,2018,"31,500",1083,"60,201",25.78,Kerala ,"Sandy,Loamy"
4756,India,Cassava,2018,"31,500",1083,"60,201",24.25,Kerala ,"Sandy,Loamy"
4757,India,Cassava,2018,"31,500",1083,"60,201",25.35,Kerala ,"Sandy,Loamy"
4758,India,Cassava,2018,"31,500",1083,"60,201",25.65,Kerala ,"Sandy,Loamy"
4759,India,Cassava,2018,"31,500",1083,"60,201",25.68,Kerala ,"Sandy,Loamy"
4760,India,Cassava,2018,"31,500",1083,"60,201",26.52,Kerala ,"Sandy,Loamy"
4761,India,Cassava,2018,"31,500",1083,"60,201",27.45,Kerala ,"Sandy,Loamy"
4762,India,Cassava,2018,"31,500",1083,"60,201",25.3,Kerala ,"Sandy,Loamy"
4763,India,Cassava,2018,"31,500",1083,"60,201",25.88,Tamil nadu,"Sandy,Loamy"
4764,India,Cassava,2018,"31,500",1083,"60,201",25.11,Tamil nadu,"Sandy,Loamy"
4765,India,Cassava,2018,"31,500",1083,"60,201",24.25,Tamil nadu,"Sandy,Loamy"
4766,India,Cassava,2018,"31,500",1083,"60,201",26.19,Tamil nadu,"Sandy,Loamy"
4767,India,Cassava,2018,"31,500",1083,"60,201",25.68,Tamil nadu,"Sandy,Loamy"
4768,India,Cassava,2018,"31,500",1083,"60,201",25.56,Tamil nadu,"Sandy,Loamy"
4769,India,Cassava,2018,"31,500",1083,"60,201",25.23,Tamil nadu,"Sandy,Loamy"
4770,India,Cassava,2018,"31,500",1083,"60,201",26.51,Tamil nadu,"Sandy,Loamy"
4771,India,Cassava,2018,"31,500",1083,"60,201",24.51,Tamil nadu,"Sandy,Loamy"
4772,India,Cassava,2018,"31,500",1083,"60,201",26.83,Tamil nadu,"Sandy,Loamy"
4773,India,Cassava,2018,"31,500",1083,"60,201",26.83,Tamil nadu,"Sandy,Loamy"
4774,India,Cassava,2018,"31,500",1083,"60,201",25.66,Tamil nadu,"Sandy,Loamy"
4775,India,Maize,2018,"27,000",1083,"60,201",25.57,Karnataka ,"Loamy,Sandy"
4776,India,Maize,2018,"27,000",1083,"60,201",27.05,Karnataka ,"Loamy,Sandy"
4777,India,Maize,2018,"27,000",1083,"60,201",25.78,Karnataka ,"Loamy,Sandy"
4778,India,Maize,2018,"27,000",1083,"60,201",24.25,Karnataka ,"Loamy,Sandy"
4779,India,Maize,2018,"27,000",1083,"60,201",25.35,Karnataka ,"Loamy,Sandy"
4780,India,Maize,2018,"27,000",1083,"60,201",25.65,Andhra Pradesh,"Loamy,Sandy"
4781,India,Maize,2018,"27,000",1083,"60,201",25.68,Andhra Pradesh,"Loamy,Sandy"
4782,India,Maize,2018,"27,000",1083,"60,201",26.52,Andhra Pradesh,"Loamy,Sandy"
4783,India,Maize,2018,"27,000",1083,"60,201",27.45,Andhra Pradesh,"Loamy,Sandy"
4784,India,Maize,2018,"27,000",1083,"60,201",25.3,Andhra Pradesh,"Loamy,Sandy"
4785,India,Maize,2018,"27,000",1083,"60,201",25.88,Bihar,"Loamy,Sandy"
4786,India,Maize,2018,"27,000",1083,"60,201",25.11,Bihar,"Loamy,Sandy"
4787,India,Maize,2018,"27,000",1083,"60,201",24.25,Bihar,"Loamy,Sandy"
4788,India,Maize,2018,"27,000",1083,"60,201",26.19,Bihar,"Loamy,Sandy"
4789,India,Maize,2018,"27,000",1083,"60,201",25.68,Bihar,"Loamy,Sandy"
4790,India,Maize,2018,"27,000",1083,"60,201",25.56,Bihar,"Loamy,Sandy"
4791,India,Maize,2018,"27,000",1083,"60,201",25.23,Bihar,"Loamy,Sandy"
4792,India,Maize,2018,"27,000",1083,"60,201",26.51,Bihar,"Loamy,Sandy"
4793,India,Maize,2018,"27,000",1083,"60,201",24.51,Bihar,"Loamy,Sandy"
4794,India,Maize,2018,"27,000",1083,"60,201",26.83,Bihar,"Loamy,Sandy"
4795,India,Maize,2018,"27,000",1083,"60,201",26.83,Bihar,"Loamy,Sandy"
4796,India,Maize,2018,"27,000",1083,"60,201",25.66,Bihar,"Loamy,Sandy"
4797,India,Potatoes,2018,"26,000",1083,"60,201",25.57,Uttar Pradesh,"Sandy, Loamy"
4798,India,Potatoes,2018,"26,000",1083,"60,201",27.05,Uttar Pradesh,"Sandy, Loamy"
4799,India,Potatoes,2018,"26,000",1083,"60,201",25.78,Uttar Pradesh,"Sandy, Loamy"
4800,India,Potatoes,2018,"26,000",1083,"60,201",24.25,Uttar Pradesh,"Sandy, Loamy"
4801,India,Potatoes,2018,"26,000",1083,"60,201",25.35,Uttar Pradesh,"Sandy, Loamy"
4802,India,Potatoes,2018,"26,000",1083,"60,201",25.65,Uttar Pradesh,"Sandy, Loamy"
4803,India,Potatoes,2018,"26,000",1083,"60,201",25.68,Uttar Pradesh,"Sandy, Loamy"
4804,India,Potatoes,2018,"26,000",1083,"60,201",26.52,Uttar Pradesh,"Sandy, Loamy"
4805,India,Potatoes,2018,"26,000",1083,"60,201",27.45,Uttar Pradesh,"Sandy, Loamy"
4806,India,Potatoes,2018,"26,000",1083,"60,201",25.3,Uttar Pradesh,"Sandy, Loamy"
4807,India,Potatoes,2018,"26,000",1083,"60,201",25.88,West Bengal,"Sandy, Loamy"
4808,India,Potatoes,2018,"26,000",1083,"60,201",25.11,West Bengal,"Sandy, Loamy"
4809,India,Potatoes,2018,"26,000",1083,"60,201",24.25,West Bengal,"Sandy, Loamy"
4810,India,Potatoes,2018,"26,000",1083,"60,201",26.19,West Bengal,"Sandy, Loamy"
4811,India,Potatoes,2018,"26,000",1083,"60,201",25.68,West Bengal,"Sandy, Loamy"
4812,India,Potatoes,2018,"26,000",1083,"60,201",25.56,Punjab,"Sandy, Loamy"
4813,India,Potatoes,2018,"26,000",1083,"60,201",25.23,Punjab,"Sandy, Loamy"
4814,India,Potatoes,2018,"26,000",1083,"60,201",26.51,Punjab,"Sandy, Loamy"
4815,India,Potatoes,2018,"26,000",1083,"60,201",24.51,Punjab,"Sandy, Loamy"
4816,India,Potatoes,2018,"26,000",1083,"60,201",26.83,Punjab,"Sandy, Loamy"
4817,India,Potatoes,2018,"26,000",1083,"60,201",26.83,Punjab,"Sandy, Loamy"
4818,India,Potatoes,2018,"26,000",1083,"60,201",25.66,Punjab,"Sandy, Loamy"
4819,India,Rice,2018,"26,000",1083,"60,201",25.57,West Bengal,"Clay, Clayskeletal"
4820,India,Rice,2018,"26,000",1083,"60,201",27.05,West Bengal,"Clay, Clayskeletal"
4821,India,Rice,2018,"26,000",1083,"60,201",25.78,West Bengal,"Clay, Clayskeletal"
4822,India,Rice,2018,"26,000",1083,"60,201",24.25,West Bengal,"Clay, Clayskeletal"
4823,India,Rice,2018,"26,000",1083,"60,201",25.35,West Bengal,"Clay, Clayskeletal"
4824,India,Rice,2018,"26,000",1083,"60,201",25.65,West Bengal,"Clay, Clayskeletal"
4825,India,Rice,2018,"26,000",1083,"60,201",25.68,Punjab,"Clay, Clayskeletal"
4826,India,Rice,2018,"26,000",1083,"60,201",26.52,Punjab,"Clay, Clayskeletal"
4827,India,Rice,2018,"26,000",1083,"60,201",27.45,Punjab,"Clay, Clayskeletal"
4828,India,Rice,2018,"26,000",1083,"60,201",25.3,Punjab,"Clay, Clayskeletal"
4829,India,Rice,2018,"26,000",1083,"60,201",25.88,Punjab,"Clay, Clayskeletal"
4830,India,Rice,2018,"26,000",1083,"60,201",25.11,Tamil nadu,"Clay, Clayskeletal"
4831,India,Rice,2018,"26,000",1083,"60,201",24.25,Tamil nadu,"Clay, Clayskeletal"
4832,India,Rice,2018,"26,000",1083,"60,201",26.19,Tamil nadu,"Clay, Clayskeletal"
4833,India,Rice,2018,"26,000",1083,"60,201",25.68,Tamil nadu,"Clay, Clayskeletal"
4834,India,Rice,2018,"26,000",1083,"60,201",25.56,Tamil nadu,"Clay, Clayskeletal"
4835,India,Rice,2018,"26,000",1083,"60,201",25.23,Tamil nadu,"Clay, Clayskeletal"
4836,India,Rice,2018,"26,000",1083,"60,201",26.51,Andhra Pradesh,"Clay, Clayskeletal"
4837,India,Rice,2018,"26,000",1083,"60,201",24.51,Andhra Pradesh,"Clay, Clayskeletal"
4838,India,Rice,2018,"26,000",1083,"60,201",26.83,Andhra Pradesh,"Clay, Clayskeletal"
4839,India,Rice,2018,"26,000",1083,"60,201",26.83,Andhra Pradesh,"Clay, Clayskeletal"
4840,India,Rice,2018,"26,000",1083,"60,201",25.66,Andhra Pradesh,"Clay, Clayskeletal"
4841,India,Sorghum,2018,"10,800",1083,"60,201",25.57,Maharashtra ,"Loamy, Sandy"
4842,India,Sorghum,2018,"10,800",1083,"60,201",27.05,Maharashtra ,"Loamy, Sandy"
4843,India,Sorghum,2018,"10,800",1083,"60,201",25.78,Maharashtra ,"Loamy, Sandy"
4844,India,Sorghum,2018,"10,800",1083,"60,201",24.25,Maharashtra ,"Loamy, Sandy"
4845,India,Sorghum,2018,"10,800",1083,"60,201",25.35,Maharashtra ,"Loamy, Sandy"
4846,India,Sorghum,2018,"10,800",1083,"60,201",25.65,Karnataka ,"Loamy, Sandy"
4847,India,Sorghum,2018,"10,800",1083,"60,201",25.68,Karnataka ,"Loamy, Sandy"
4848,India,Sorghum,2018,"10,800",1083,"60,201",26.52,Karnataka ,"Loamy, Sandy"
4849,India,Sorghum,2018,"10,800",1083,"60,201",27.45,Karnataka ,"Loamy, Sandy"
4850,India,Sorghum,2018,"10,800",1083,"60,201",25.3,Karnataka ,"Loamy, Sandy"
4851,India,Sorghum,2018,"10,800",1083,"60,201",25.88,Tamil nadu,"Loamy, Sandy"
4852,India,Sorghum,2018,"10,800",1083,"60,201",25.11,Tamil nadu,"Loamy, Sandy"
4853,India,Sorghum,2018,"10,800",1083,"60,201",24.25,Tamil nadu,"Loamy, Sandy"
4854,India,Sorghum,2018,"10,800",1083,"60,201",26.19,Tamil nadu,"Loamy, Sandy"
4855,India,Sorghum,2018,"10,800",1083,"60,201",25.68,Tamil nadu,"Loamy, Sandy"
4856,India,Sorghum,2018,"10,800",1083,"60,201",25.56,Tamil nadu,"Loamy, Sandy"
4857,India,Sorghum,2018,"10,800",1083,"60,201",25.23,Tamil nadu,"Loamy, Sandy"
4858,India,Sorghum,2018,"10,800",1083,"60,201",26.51,Tamil nadu,"Loamy, Sandy"
4859,India,Sorghum,2018,"10,800",1083,"60,201",24.51,Tamil nadu,"Loamy, Sandy"
4860,India,Sorghum,2018,"10,800",1083,"60,201",26.83,Tamil nadu,"Loamy, Sandy"
4861,India,Sorghum,2018,"10,800",1083,"60,201",26.83,Tamil nadu,"Loamy, Sandy"
4862,India,Sorghum,2018,"10,800",1083,"60,201",25.66,Tamil nadu,"Loamy, Sandy"
4863,India,Soybeans,2018,"12,800",1083,"60,201",25.57,Madhya Pradesh ,"Loamy, Sandy"
4864,India,Soybeans,2018,"12,800",1083,"60,201",27.05,Madhya Pradesh ,"Loamy, Sandy"
4865,India,Soybeans,2018,"12,800",1083,"60,201",25.78,Madhya Pradesh ,"Loamy, Sandy"
4866,India,Soybeans,2018,"12,800",1083,"60,201",24.25,Madhya Pradesh ,"Loamy, Sandy"
4867,India,Soybeans,2018,"12,800",1083,"60,201",25.35,Madhya Pradesh ,"Loamy, Sandy"
4868,India,Soybeans,2018,"12,800",1083,"60,201",25.65,Madhya Pradesh ,"Loamy, Sandy"
4869,India,Soybeans,2018,"12,800",1083,"60,201",25.68,Maharashtra ,"Loamy, Sandy"
4870,India,Soybeans,2018,"12,800",1083,"60,201",26.52,Maharashtra ,"Loamy, Sandy"
4871,India,Soybeans,2018,"12,800",1083,"60,201",27.45,Maharashtra ,"Loamy, Sandy"
4872,India,Soybeans,2018,"12,800",1083,"60,201",25.3,Maharashtra ,"Loamy, Sandy"
4873,India,Soybeans,2018,"12,800",1083,"60,201",25.88,Maharashtra ,"Loamy, Sandy"
4874,India,Soybeans,2018,"12,800",1083,"60,201",25.11,Maharashtra ,"Loamy, Sandy"
4875,India,Soybeans,2018,"12,800",1083,"60,201",24.25,Rajasthan,"Loamy, Sandy"
4876,India,Soybeans,2018,"12,800",1083,"60,201",26.19,Rajasthan,"Loamy, Sandy"
4877,India,Soybeans,2018,"12,800",1083,"60,201",25.68,Rajasthan,"Loamy, Sandy"
4878,India,Soybeans,2018,"12,800",1083,"60,201",25.56,Rajasthan,"Loamy, Sandy"
4879,India,Soybeans,2018,"12,800",1083,"60,201",25.23,Rajasthan,"Loamy, Sandy"
4880,India,Soybeans,2018,"12,800",1083,"60,201",26.51,Rajasthan,"Loamy, Sandy"
4881,India,Soybeans,2018,"12,800",1083,"60,201",24.51,Rajasthan,"Loamy, Sandy"
4882,India,Soybeans,2018,"12,800",1083,"60,201",26.83,Rajasthan,"Loamy, Sandy"
4883,India,Soybeans,2018,"12,800",1083,"60,201",26.83,Rajasthan,"Loamy, Sandy"
4884,India,Soybeans,2018,"12,800",1083,"60,201",25.66,Rajasthan,"Loamy, Sandy"
4885,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.57,Odisha,"Sandy, Loamy"
4886,India,Sweet potatoes,2018,"11,800",1083,"60,201",27.05,Odisha,"Sandy, Loamy"
4887,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.78,Odisha,"Sandy, Loamy"
4888,India,Sweet potatoes,2018,"11,800",1083,"60,201",24.25,Odisha,"Sandy, Loamy"
4889,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.35,Odisha,"Sandy, Loamy"
4890,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.65,Odisha,"Sandy, Loamy"
4891,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.68,Odisha,"Sandy, Loamy"
4892,India,Sweet potatoes,2018,"11,800",1083,"60,201",26.52,Odisha,"Sandy, Loamy"
4893,India,Sweet potatoes,2018,"11,800",1083,"60,201",27.45,Odisha,"Sandy, Loamy"
4894,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.3,Odisha,"Sandy, Loamy"
4895,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.88,Odisha,"Sandy, Loamy"
4896,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.11,Odisha,"Sandy, Loamy"
4897,India,Sweet potatoes,2018,"11,800",1083,"60,201",24.25,West Bengal,"Sandy, Loamy"
4898,India,Sweet potatoes,2018,"11,800",1083,"60,201",26.19,West Bengal,"Sandy, Loamy"
4899,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.68,West Bengal,"Sandy, Loamy"
4900,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.56,West Bengal,"Sandy, Loamy"
4901,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.23,West Bengal,"Sandy, Loamy"
4902,India,Sweet potatoes,2018,"11,800",1083,"60,201",26.51,West Bengal,"Sandy, Loamy"
4903,India,Sweet potatoes,2018,"11,800",1083,"60,201",24.51,West Bengal,"Sandy, Loamy"
4904,India,Sweet potatoes,2018,"11,800",1083,"60,201",26.83,West Bengal,"Sandy, Loamy"
4905,India,Sweet potatoes,2018,"11,800",1083,"60,201",26.83,West Bengal,"Sandy, Loamy"
4906,India,Sweet potatoes,2018,"11,800",1083,"60,201",25.66,West Bengal,"Sandy, Loamy"
4907,India,Wheat,2018,"32,000",1083,"60,201",25.57,Punjab,"Loamy, Sandy"
4908,India,Wheat,2018,"32,000",1083,"60,201",27.05,Punjab,"Loamy, Sandy"
4909,India,Wheat,2018,"32,000",1083,"60,201",25.78,Punjab,"Loamy, Sandy"
4910,India,Wheat,2018,"32,000",1083,"60,201",24.25,Punjab,"Loamy, Sandy"
4911,India,Wheat,2018,"32,000",1083,"60,201",25.35,Punjab,"Loamy, Sandy"
4912,India,Wheat,2018,"32,000",1083,"60,201",25.65,Uttar Pradesh,"Loamy, Sandy"
4913,India,Wheat,2018,"32,000",1083,"60,201",25.68,Uttar Pradesh,"Loamy, Sandy"
4914,India,Wheat,2018,"32,000",1083,"60,201",26.52,Uttar Pradesh,"Loamy, Sandy"
4915,India,Wheat,2018,"32,000",1083,"60,201",27.45,Uttar Pradesh,"Loamy, Sandy"
4916,India,Wheat,2018,"32,000",1083,"60,201",25.3,Uttar Pradesh,"Loamy, Sandy"
4917,India,Wheat,2018,"32,000",1083,"60,201",25.88,Uttar Pradesh,"Loamy, Sandy"
4918,India,Wheat,2018,"32,000",1083,"60,201",25.11,Uttar Pradesh,"Loamy, Sandy"
4919,India,Wheat,2018,"32,000",1083,"60,201",24.25,Uttar Pradesh,"Loamy, Sandy"
4920,India,Wheat,2018,"32,000",1083,"60,201",26.19,Uttar Pradesh,"Loamy, Sandy"
4921,India,Wheat,2018,"32,000",1083,"60,201",25.68,Uttar Pradesh,"Loamy, Sandy"
4922,India,Wheat,2018,"32,000",1083,"60,201",25.56,Uttar Pradesh,"Loamy, Sandy"
4923,India,Wheat,2018,"32,000",1083,"60,201",25.23,Haryana,"Loamy, Sandy"
4924,India,Wheat,2018,"32,000",1083,"60,201",26.51,Haryana,"Loamy, Sandy"
4925,India,Wheat,2018,"32,000",1083,"60,201",24.51,Haryana,"Loamy, Sandy"
4926,India,Wheat,2018,"32,000",1083,"60,201",26.83,Haryana,"Loamy, Sandy"
4927,India,Wheat,2018,"32,000",1083,"60,201",26.83,Haryana,"Loamy, Sandy"
4928,India,Wheat,2018,"32,000",1083,"60,201",25.66,Haryana,"Loamy, Sandy"
4929,India,Cassava,2019,"31,000",1083,"65,258",26.55,Kerala ,"Sandy,Loamy"
4930,India,Cassava,2019,"31,000",1083,"65,258",28.1,Kerala ,"Sandy,Loamy"
4931,India,Cassava,2019,"31,000",1083,"65,258",26.76,Kerala ,"Sandy,Loamy"
4932,India,Cassava,2019,"31,000",1083,"65,258",24.87,Kerala ,"Sandy,Loamy"
4933,India,Cassava,2019,"31,000",1083,"65,258",25.73,Kerala ,"Sandy,Loamy"
4934,India,Cassava,2019,"31,000",1083,"65,258",26.68,Kerala ,"Sandy,Loamy"
4935,India,Cassava,2019,"31,000",1083,"65,258",26.55,Kerala ,"Sandy,Loamy"
4936,India,Cassava,2019,"31,000",1083,"65,258",27.15,Kerala ,"Sandy,Loamy"
4937,India,Cassava,2019,"31,000",1083,"65,258",28.03,Kerala ,"Sandy,Loamy"
4938,India,Cassava,2019,"31,000",1083,"65,258",26.41,Kerala ,"Sandy,Loamy"
4939,India,Cassava,2019,"31,000",1083,"65,258",26.92,Tamil nadu,"Sandy,Loamy"
4940,India,Cassava,2019,"31,000",1083,"65,258",25.99,Tamil nadu,"Sandy,Loamy"
4941,India,Cassava,2019,"31,000",1083,"65,258",24.87,Tamil nadu,"Sandy,Loamy"
4942,India,Cassava,2019,"31,000",1083,"65,258",27.14,Tamil nadu,"Sandy,Loamy"
4943,India,Cassava,2019,"31,000",1083,"65,258",26.55,Tamil nadu,"Sandy,Loamy"
4944,India,Cassava,2019,"31,000",1083,"65,258",26.31,Tamil nadu,"Sandy,Loamy"
4945,India,Cassava,2019,"31,000",1083,"65,258",25.87,Tamil nadu,"Sandy,Loamy"
4946,India,Cassava,2019,"31,000",1083,"65,258",27.43,Tamil nadu,"Sandy,Loamy"
4947,India,Cassava,2019,"31,000",1083,"65,258",25.38,Tamil nadu,"Sandy,Loamy"
4948,India,Cassava,2019,"31,000",1083,"65,258",27.82,Tamil nadu,"Sandy,Loamy"
4949,India,Cassava,2019,"31,000",1083,"65,258",27.82,Tamil nadu,"Sandy,Loamy"
4950,India,Cassava,2019,"31,000",1083,"65,258",26.55,Tamil nadu,"Sandy,Loamy"
4951,India,Maize,2019,"27,500",1083,"65,258",26.55,Karnataka ,"Loamy,Sandy"
4952,India,Maize,2019,"27,500",1083,"65,258",28.1,Karnataka ,"Loamy,Sandy"
4953,India,Maize,2019,"27,500",1083,"65,258",26.76,Karnataka ,"Loamy,Sandy"
4954,India,Maize,2019,"27,500",1083,"65,258",24.87,Karnataka ,"Loamy,Sandy"
4955,India,Maize,2019,"27,500",1083,"65,258",25.73,Karnataka ,"Loamy,Sandy"
4956,India,Maize,2019,"27,500",1083,"65,258",26.68,Andhra Pradesh,"Loamy,Sandy"
4957,India,Maize,2019,"27,500",1083,"65,258",26.55,Andhra Pradesh,"Loamy,Sandy"
4958,India,Maize,2019,"27,500",1083,"65,258",27.15,Andhra Pradesh,"Loamy,Sandy"
4959,India,Maize,2019,"27,500",1083,"65,258",28.03,Andhra Pradesh,"Loamy,Sandy"
4960,India,Maize,2019,"27,500",1083,"65,258",26.41,Andhra Pradesh,"Loamy,Sandy"
4961,India,Maize,2019,"27,500",1083,"65,258",26.92,Bihar,"Loamy,Sandy"
4962,India,Maize,2019,"27,500",1083,"65,258",25.99,Bihar,"Loamy,Sandy"
4963,India,Maize,2019,"27,500",1083,"65,258",24.87,Bihar,"Loamy,Sandy"
4964,India,Maize,2019,"27,500",1083,"65,258",27.14,Bihar,"Loamy,Sandy"
4965,India,Maize,2019,"27,500",1083,"65,258",26.55,Bihar,"Loamy,Sandy"
4966,India,Maize,2019,"27,500",1083,"65,258",26.31,Bihar,"Loamy,Sandy"
4967,India,Maize,2019,"27,500",1083,"65,258",25.87,Bihar,"Loamy,Sandy"
4968,India,Maize,2019,"27,500",1083,"65,258",27.43,Bihar,"Loamy,Sandy"
4969,India,Maize,2019,"27,500",1083,"65,258",25.38,Bihar,"Loamy,Sandy"
4970,India,Maize,2019,"27,500",1083,"65,258",27.82,Bihar,"Loamy,Sandy"
4971,India,Maize,2019,"27,500",1083,"65,258",27.82,Bihar,"Loamy,Sandy"
4972,India,Maize,2019,"27,500",1083,"65,258",26.55,Bihar,"Loamy,Sandy"
4973,India,Potatoes,2019,"26,500",1083,"65,258",26.55,Uttar Pradesh,"Sandy, Loamy"
4974,India,Potatoes,2019,"26,500",1083,"65,258",28.1,Uttar Pradesh,"Sandy, Loamy"
4975,India,Potatoes,2019,"26,500",1083,"65,258",26.76,Uttar Pradesh,"Sandy, Loamy"
4976,India,Potatoes,2019,"26,500",1083,"65,258",24.87,Uttar Pradesh,"Sandy, Loamy"
4977,India,Potatoes,2019,"26,500",1083,"65,258",25.73,Uttar Pradesh,"Sandy, Loamy"
4978,India,Potatoes,2019,"26,500",1083,"65,258",26.68,Uttar Pradesh,"Sandy, Loamy"
4979,India,Potatoes,2019,"26,500",1083,"65,258",26.55,Uttar Pradesh,"Sandy, Loamy"
4980,India,Potatoes,2019,"26,500",1083,"65,258",27.15,Uttar Pradesh,"Sandy, Loamy"
4981,India,Potatoes,2019,"26,500",1083,"65,258",28.03,Uttar Pradesh,"Sandy, Loamy"
4982,India,Potatoes,2019,"26,500",1083,"65,258",26.41,Uttar Pradesh,"Sandy, Loamy"
4983,India,Potatoes,2019,"26,500",1083,"65,258",26.92,West Bengal,"Sandy, Loamy"
4984,India,Potatoes,2019,"26,500",1083,"65,258",25.99,West Bengal,"Sandy, Loamy"
4985,India,Potatoes,2019,"26,500",1083,"65,258",24.87,West Bengal,"Sandy, Loamy"
4986,India,Potatoes,2019,"26,500",1083,"65,258",27.14,West Bengal,"Sandy, Loamy"
4987,India,Potatoes,2019,"26,500",1083,"65,258",26.55,West Bengal,"Sandy, Loamy"
4988,India,Potatoes,2019,"26,500",1083,"65,258",26.31,Punjab,"Sandy, Loamy"
4989,India,Potatoes,2019,"26,500",1083,"65,258",25.87,Punjab,"Sandy, Loamy"
4990,India,Potatoes,2019,"26,500",1083,"65,258",27.43,Punjab,"Sandy, Loamy"
4991,India,Potatoes,2019,"26,500",1083,"65,258",25.38,Punjab,"Sandy, Loamy"
4992,India,Potatoes,2019,"26,500",1083,"65,258",27.82,Punjab,"Sandy, Loamy"
4993,India,Potatoes,2019,"26,500",1083,"65,258",27.82,Punjab,"Sandy, Loamy"
4994,India,Potatoes,2019,"26,500",1083,"65,258",26.55,Punjab,"Sandy, Loamy"
4995,India,Rice,2019,"26,500",1083,"65,258",26.55,West Bengal,"Clay, Clayskeletal"
4996,India,Rice,2019,"26,500",1083,"65,258",28.1,West Bengal,"Clay, Clayskeletal"
4997,India,Rice,2019,"26,500",1083,"65,258",26.76,West Bengal,"Clay, Clayskeletal"
4998,India,Rice,2019,"26,500",1083,"65,258",24.87,West Bengal,"Clay, Clayskeletal"
4999,India,Rice,2019,"26,500",1083,"65,258",25.73,West Bengal,"Clay, Clayskeletal"
5000,India,Rice,2019,"26,500",1083,"65,258",26.68,West Bengal,"Clay, Clayskeletal"
5001,India,Rice,2019,"26,500",1083,"65,258",26.55,Punjab,"Clay, Clayskeletal"
5002,India,Rice,2019,"26,500",1083,"65,258",27.15,Punjab,"Clay, Clayskeletal"
5003,India,Rice,2019,"26,500",1083,"65,258",28.03,Punjab,"Clay, Clayskeletal"
5004,India,Rice,2019,"26,500",1083,"65,258",26.41,Punjab,"Clay, Clayskeletal"
5005,India,Rice,2019,"26,500",1083,"65,258",26.92,Punjab,"Clay, Clayskeletal"
5006,India,Rice,2019,"26,500",1083,"65,258",25.99,Tamil nadu,"Clay, Clayskeletal"
5007,India,Rice,2019,"26,500",1083,"65,258",24.87,Tamil nadu,"Clay, Clayskeletal"
5008,India,Rice,2019,"26,500",1083,"65,258",27.14,Tamil nadu,"Clay, Clayskeletal"
